Serie
7965.0
7979.0
7906.25
7902.299805
7802.600098000001
7580.399901999999
7647.200195
7732.100098000001
7784.700195
7691.799805
7753.5
7873.100098000001
7794.399901999999
7730.899901999999
7700.700195
7712.939941
7815.080078
7915.470215
7973.02002
7906.5
8107.779785
8160.350098000001
8129.709961
8117.25
8189.490234000001
8180.52002
8295.610352
8314.549805
8369.599609
8370.099609
8398.5
8451.05957
8375.580078
8413.94043
8410.200195
8370.099609
8457.780273
8490.669922
8545.719727
8550.450195
8584.830078
8539.240234
8444.330078
8569.389648
8567.139648
8643.120117
8675.75
8659.55957
8602.519531
8718.849609
8749.990234
8775.400391
8803.049805
8906.429688
8816.25
8904.44043
8872.799805
8846.889648
8796.080078
8782.120117
8799.80957
8868.320313
8986.639648
8983.410156
9033.230469
8956.5
8891.480469
8994.860352
9012.299805
9110.200195
9162.269531
9076.570313
9167.5
9141.839844
9184.94043
9176.719727
9143.330078
9064.620117
8917.639648
8898.959961
8951.519531
9063.370117
9147.070313
9192.660156
9147.570313
9054.650391
8976.679688
9055.150391
9091.519531
9161.769531
9211.839844
9172.230469
9096.0
9050.910156
9054.650391
9171.480469
9132.370117
9114.44043
8963.730469
8936.570313
8970.200195
8899.950195
8922.370117
8891.240234
8803.799805
8870.55957
9037.709961
9069.599609
9049.919922
8971.700195
8811.769531
8834.94043
8627.929688
8665.290039
8829.459961
8813.009766
8712.870117
8711.129883
8828.459961
8923.870117
8935.580078
8944.540039
8997.360352
8952.019531
9048.669922
9025.259766
9091.769531
9085.040039
9174.969727
9089.780273
9105.740234
9096.209961
9245.540039
9234.469727
9328.19043
9337.969727
9295.75
9190.19043
9128.910156
8932.980469
8937.360352
9028.240234
8934.780273
8914.959961
9026.950195
8883.290039
8786.740234
8487.30957
8546.780273
8577.679688
8598.019531
8574.849609
8462.849609
8552.959961
8459.5
8425.0
8574.849609
8714.650391
8693.280273
8611.410156
8533.650391
8566.610352
8602.650391
8523.349609
8165.990234000001
8051.680176000001
7539.069823999999
7827.430176000001
7782.370117
7682.220215
7640.25
8020.779785
7865.02002
7615.540039
7795.5
7945.350098000001
8024.390137
8089.779785
7873.77002
7895.660156
7933.25
7897.200195
8154.410156
8001.990234000001
8028.77002
8108.839844
8080.52002
7842.620117
7632.529785
7784.689941
7726.240234000001
7742.97998
7741.689941
7731.910156
7899.52002
8001.470215
7938.140137
7968.779785
8299.360352
8416.759766
8466.450195
8505.849609
8519.230469
8533.139648
8452.290039
8432.209961
8366.040039
8371.969727
8495.030273
8592.099609
8706.150391
8706.150391
8783.139648
8915.469727
8975.459961
8897.959961
8863.980469
8823.820313
8829.740234
8919.589844
9011.25
8986.280273
9041.110352
9056.049805
9159.549805
9374.269531
9301.150391
9314.280273
9333.080078
9116.549805
9133.540039
9064.540039
8879.679688
9016.139648
9070.469727
9027.980469
9009.19043
8841.580078
8821.759766
8695.599609
8823.299805
8790.599609
8875.820313
8903.629883
8988.849609
9044.459961
9202.030273
9217.990234
9226.75
9320.980469
9274.639648
9181.429688
9184.269531
9311.19043
9544.969727
9537.759766
9643.320313
9619.889648
9474.679688
9349.55957
9120.929688
9340.549805
9355.219727
9335.910156
9264.080078
9120.669922
9203.320313
9324.580078
9200.230469
9281.330078
9358.830078
9345.700195
9274.120117
9366.80957
9304.5
9304.240234
9291.110352
9133.030273
9177.30957
9363.459961
9274.889648
9297.030273
9195.469727
9298.629883
9339.950195
9552.679688
9544.419922
9399.669922
9366.339844
9306.580078
9324.780273
9297.610352
9275.879883
9467.400391
9736.080078
9727.610352
9693.759766
9772.839844
9897.44043
9876.349609
9958.769531
9930.469727
9879.410156
9997.620117
9903.549805
9890.509766
9671.830078
9666.839844
9836.389648
9822.240234
10006.780270000001
9913.259766
9786.160156
9832.509766
10007.33008
9963.490234
10085.30957
10197.7002
10173.83984
10339.50977
10395.00977
10411.66016
10462.719729999999
10493.88965
10440.530270000001
10448.549809999999
10581.41992
10727.17969
10689.66992
10718.58984
10831.70996
10845.4502
10878.37988
10789.04004
11014.69043
10886.11035
10955.41016
10946.82031
11031.58984
11007.25
11026.15039
11000.37012
11107.19043
10913.32031
10853.469729999999
10836.9502
10887.38965
10866.74023
10829.280270000001
10654.66992
10531.08984
10702.16016
10466.92969
10559.74023
10596.25977
10577.88965
10663.69043
10799.83984
10909.37988
10765.63965
10690.29004
10621.26953
10490.50977
10563.33008
10594.99023
10784.9502
10841.62988
10855.55957
10815.98047
10721.62988
10666.86035
10534.83008
10552.55957
10655.15039
10815.34961
10970.799809999999
11066.41992
11139.24023
11135.12012
11187.36035
11126.88965
11193.7002
11200.98047
11175.01953
11148.09961
11186.41016
11209.83984
11187.67969
10996.12988
11002.780270000001
10969.219729999999
10910.95996
10863.16016
10979.04004
10972.07031
10791.29004
10655.15039
10645.95996
10677.30957
10674.76953
10793.82031
10714.030270000001
10707.7002
10655.15039
10787.799809999999
10789.38965
10973.65039
11046.79004
11117.08008
10991.37988
10963.83984
11100.61035
11299.75977
11283.299809999999
11326.04004
11198.4502
11090.16992
10914.12988
10829.280270000001
10937.87988
10843.20996
11078.4502
11034.12988
11036.33984
11079.40039
11028.42969
11030.33008
10910.33008
10801.41992
10737.45996
10803.62988
10823.90039
10598.469729999999
10524.07031
10318.58984
10279.33008
10303.38965
10275.530270000001
10213.48047
10336.9502
10273.0
10401.23047
10400.58984
10588.33984
10537.049809999999
10649.75977
10648.17969
10417.05957
10232.16016
10286.61035
10019.70996
10116.280270000001
10204.92969
10392.36035
10297.69043
10470.25
10349.92969
10302.12988
10394.88965
10622.530270000001
10729.86035
10648.50977
10581.83984
10609.05957
10639.63965
10704.48047
10718.84961
10617.32031
10597.74023
10595.299809999999
10769.32031
10760.75
10932.33008
10883.08984
11035.7002
11003.88965
11089.51953
10995.62988
11008.16992
10988.91016
10947.91992
10877.80957
10998.38965
11039.05957
11286.17969
11225.00977
11106.65039
11068.12012
11134.79004
11224.7002
11192.58984
11160.16992
11225.32031
11244.88965
11257.42969
11144.26953
11200.54004
11203.59961
11405.75977
11391.08008
11476.70996
11484.66016
11452.86035
11497.12012
11357.50977
10997.92969
11122.65039
11253.25977
11522.55957
11572.2002
11511.08008
11551.09961
11582.42969
11722.98047
11560.719729999999
11489.36035
11351.299809999999
11251.70996
11008.16992
11029.88965
11032.99023
11028.01953
10738.87012
10940.530270000001
11041.049809999999
11003.2002
11013.44043
10963.799809999999
10905.79004
10957.59961
10699.16016
10643.62988
10425.20996
10519.83984
10718.08984
10561.41016
10514.57031
10219.51953
10304.83984
10225.73047
10092.62988
9862.120117
10038.65039
10128.30957
10137.92969
10164.91992
10367.2002
10170.5
9796.030273
9856.530273
10010.73047
9928.820313
9947.129883
9811.240234
10131.41016
10630.59961
10595.23047
10680.24023
10907.33984
10866.7002
11119.86035
11112.719729999999
11025.84961
10936.11035
11018.719729999999
10980.25
10921.91992
11221.92969
11164.83984
11033.91992
11114.26953
11111.48047
11186.55957
11287.08008
11125.12988
10923.549809999999
10305.76953
10582.50977
10767.41992
10674.95996
10844.049809999999
10906.09961
11124.82031
10945.5
10888.09961
10733.91016
10811.780270000001
10731.12012
10480.12988
10412.49023
10577.86035
10603.62988
10536.75
10367.780270000001
10545.969729999999
10609.37012
10807.780270000001
10934.57031
10769.74023
10777.280270000001
10626.84961
10542.549809999999
10422.26953
10535.34961
10323.91992
10299.24023
10527.12988
10522.33008
10652.2002
10794.75977
10815.299809999999
10735.57031
10812.86035
10668.719729999999
10614.05957
10564.20996
10621.83984
10687.9502
10714.82031
10449.299809999999
10557.83984
10435.16016
10497.74023
10376.12012
10404.75
10542.99023
10504.45996
10527.79004
10398.04004
10447.88965
10560.66992
10483.59961
10481.469729999999
10635.98047
10646.58008
10727.19043
10783.75977
10788.70996
10812.75
10804.26953
10739.91992
10696.08008
10843.87012
10733.55957
10685.12012
10699.969729999999
10516.48047
10586.12988
10511.16992
10521.98047
10606.9502
10687.530270000001
10706.58008
10767.75
10867.00977
10976.88965
10905.83008
10908.75977
11027.799809999999
11176.13965
11067.0
11008.38965
11055.63965
11046.48047
11079.80957
11139.15039
11144.65039
11182.74023
11192.62988
11252.83984
11215.09961
11103.00977
11215.09961
11238.780270000001
11260.61035
11310.63965
11259.87012
11220.65039
11195.49023
11233.23047
11182.17969
11087.469729999999
10927.0
10808.51953
10789.29004
10687.91992
10765.51953
10847.37012
10808.15039
10631.32031
10628.36035
10824.05957
10650.91992
10700.12988
10719.74023
10784.48047
10724.91992
10596.54004
10568.42969
10524.40039
10413.79004
10034.58008
10192.17969
10238.799809999999
10089.70996
9975.019531
10142.98047
10226.58984
10271.719729999999
10393.07031
